listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,professional_management,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
20179631,Lovely Space at Horizon 101,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/71cf3f78-9a5a-4dd6-b3ee-19a471076fc5.jpg,10,243683963,Olive,"143,660,714,167,291,000","Jansci,Cy",FALSE,10.3096,123.8968,2,,1,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water,Elevator,Bed linens,Extra pillows and blankets,Refrigerator,Dishes and silverware,Cooking basics,Stove,Single level home,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Private entrance",,FALSE,3,Firm,PHP,0,0,55,4.91,4.9,5,4.9,5,5,5,4792,269391,24.1,1361.2,0.564,0,13.1,738.1,0,0,206,0,159,365,865,48235,20.1,1123.3,0.478,0,9.6,535.9,0,0,43,0,47,90
20486245,Mi Casa de San Remo | WIFI | PARKING,Entire condo,entire_home,https://a0.muscache.com/im/pictures/ce03b2a6-0fd6-4c60-a3de-13774e9b470c.jpg,18,130604873,Vanessa Yvonne,,,FALSE,10.2713,123.8718,5,2,3,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Gym,Elevator,Bed linens,Extra pillows and blankets,Pocket wifi,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Long term stays allowed,Lock on bedroom door,Hangers,Dedicated workspace",,,2,Flexible,PHP,9,,12,5,5,4.9,4.8,5,4.8,4.9,706,41145,50.9,2896.3,0.038,0.039,1.9,112.7,2,115.3,14,8,351,365,0,0,0,0,0,0,0,0,0,0,0,0,90,90
20559082,COMFORT & LUXURY in The ❤ of Cebu City!,Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-20559082/original/62d82abb-b548-48d1-96c6-818b94e84055.jpeg,61,81007264,Mae & Eric,,,FALSE,10.3213,123.9051,6,2,3,2,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Room-darkening shades,Hot water,Gym,Resort access,Elevator,Bed linens,Extra pillows and blankets,Outdoor furniture,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Washer,Single level home,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Outdoor dining area",,FALSE,3,Strict,PHP,42,0,152,4.77,4.8,4.8,4.7,4.8,4.9,4.8,14655,832710,104.4,5892.4,0.381,0.474,40.2,2281.4,50,2842,139,72,226,365,0,0,106.5,5940.1,0,0,0,0,0,0,0,67,90,90
20643889,"Horizons 101 homey studio, w/ Wi-fi & Netflix",Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjA2NDM4ODk%3D/original/81385b59-3449-4bd7-98b9-120e91262d16.jpeg,51,147461651,Analiza,,,FALSE,10.311,123.8959,2,,1,1,FALSE,"TV,Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Portable fans,Hot water,Gym,Body soap,Conditioner,Elevator,Bed linens,Laundromat nearby,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Clothing storage,Stove,Wine glasses,Washer,Dryer,Smoke alarm,Fire extinguisher,Essentials,Long term stays allowed,Safe,Shampoo,Lock on bedroom door,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Private entrance,Toaster,Rice maker",,,3,Moderate,PHP,0,0,40,4.58,4.7,4.8,4.6,4.9,5,4.6,347,20064,26.3,1481.8,0.036,0.055,1,55,1.5,85.4,13,130,352,365,0,0,27,1505.2,0,0,0,0,0,0,0,0,90,90
20671307,Condo Unit with Balcony 14th floor near Ayala,Entire condo,entire_home,https://a0.muscache.com/im/pictures/392f5cef-37ab-43f7-b652-2443f5c0707e.jpg,16,147893243,Michael,,,FALSE,10.3201,123.9014,2,,1,1,FALSE,"TV,Wifi,Air conditioning,Pool,Kitchen,Paid parking off premises,Pets allowed,Hot water,Gym,Elevator,Bed linens,Extra pillows and blankets,Free street parking,Laundromat nearby,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Clothing storage,Stove,Wine glasses,Single level home,Smoke alarm,Carbon monoxide alarm,Patio or balcony,Fire extinguisher,Bidet,Essentials,Long term stays allowed,Hangers,Dining table,Hair dryer,Iron",,FALSE,2,Moderate,PHP,3,0,34,4.47,4.6,4.7,4.3,4.7,4.8,4.5,1797,102245,28.2,1592.1,0.173,0.214,4.9,280.1,6.1,346.6,63,70,302,365,175,9760,24.8,1384.7,0.067,0.3,1.9,108.4,8.8,488,6,70,84,90
20697984,Rosecan’s Place @ Spaniada Residence Cebu City,Entire condo,entire_home,https://a0.muscache.com/im/pictures/d33f95fb-a455-4bb3-a2ea-f2e5214016a3.jpg,43,145647585,Rosalie,,,TRUE,10.3085,123.9005,2,1,1,1,FALSE,"Stove,TV,Smoke alarm,Wifi,Patio or balcony,Air conditioning,Pool,Kitchen,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Hot water,Gym,Microwave,Refrigerator,Dishes and silverware,Cooking basics",TRUE,FALSE,1,Firm,PHP,8,0,160,4.89,4.9,4.9,4.8,4.9,4.9,4.9,2233,125068,28.4,1606.7,0.219,0.36,6.1,342.7,10.1,563.4,80,143,285,365,1102,61462,27.2,1516.4,0.433,0.464,12.2,682.9,13.1,731.7,39,6,51,90
20700200,"Condo,Swim pool @ Tallest Bldg @ Heart of the City",Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjA3MDAyMDA%3D/original/62567c51-b25b-4fbf-8e74-8cfb4f9620cb.jpeg,53,145775139,Paul Vincent,,,TRUE,10.3111,123.8974,5,1,3,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water,Body soap,Conditioner,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Clothing storage,Stove,Smoke alarm,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Hair dryer,Iron,Rice maker",,FALSE,2,Firm,PHP,7,0,312,4.77,4.8,4.9,4.6,4.9,4.9,4.8,6054,340043,31.2,1762.2,0.523,0,16.6,931.6,0,0,191,0,174,365,1655,92298,31.6,1759.8,0.578,0,18.4,1025.5,0,0,52,0,38,90
20735644,Studio Living Horizons 101 Cebu/ Strong WIFI,Entire condo,entire_home,https://a0.muscache.com/im/pictures/1359f8c4-d288-4148-85d3-1c2484e64045.jpg,23,149020836,Mari Joy,107199280,Jade,FALSE,10.3118,123.8961,2,,2,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Hot water kettle,Hot water,Gym,Body soap,Elevator,Bed linens,Laundromat nearby,Microwave,Refrigerator,Dishes and silverware,Paid parking on premises,Clothing storage,Smoke alarm,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Iron,Dedicated workspace",,FALSE,2,Flexible,PHP,7,0,179,4.63,4.7,4.8,4.7,4.8,4.8,4.7,3135,178476,25.3,1429.3,0.351,0.531,8.6,489,13,740.6,128,124,237,365,237,13217,22.1,1230.6,0.122,0.344,2.6,146.9,7.4,413,11,58,79,90
20767712,5pax Seaview Garden Flat WiFi Pool Gym near Ayala,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-20767712/original/4f420be6-d5ad-4efe-ab0e-792e8ba4e56f.jpeg,29,8002639,Christie,,,FALSE,10.3198,123.9141,5,1,2,1,FALSE,"TV,Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Portable fans,Hot water,Gym,Body soap,Elevator,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Cleaning products,Refrigerator,Drying rack for clothing,Dishes and silverware,Paid parking on premises,Clothing storage,Stove,Smoke alarm,Exercise equipment,Patio or balcony,First aid kit,Fire extinguisher,Luggage dropoff allowed,Bidet,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Hair dryer,Rice maker",FALSE,FALSE,2,Firm,PHP,8,0,102,4.62,4.7,4.8,4.5,4.8,4.7,4.7,476,27335,22.1,1247.8,0.058,0.059,1.3,74.9,1.3,77.2,21,11,344,365,0,0,23.4,1307.4,0,0,0,0,0,0,0,0,90,90
20991661,"Avida Tower One, IT Park, Cebu city",Entire condo,entire_home,https://a0.muscache.com/im/pictures/5b12598b-5653-44b6-ae7f-a343fd8df390.jpg,17,151099535,Paulo,,,FALSE,10.3321,123.9065,2,1,1,1,FALSE,"Stove,TV,Washer,Smoke alarm,Wifi,Air conditioning,Pool,Fire extinguisher,Kitchen,Essentials,Room-darkening shades,Hangers,Hot water,Iron,Dedicated workspace,Elevator,Bed linens,Microwave,Refrigerator,Rice maker,Dishes and silverware,Cooking basics",,FALSE,4,Flexible,PHP,25,8,42,4.6,4.7,4.9,4.5,4.8,4.9,4.8,541,30169,31.7,1790.6,0.044,0.049,1.5,82.7,1.7,92.8,16,40,349,365,509,28384,34.1,1904.1,0.167,0,5.7,315.4,0,0,15,0,75,90
21065405,"Tallest in CEBU! 51st FLOOR, Mountain/City View!",Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-21065405/original/ddae586f-e31b-422d-b0df-8f01171cd022.jpeg,38,119026692,Sean,530182820,Ashley,TRUE,10.3108,123.8973,2,1,1,1.5,FALSE,"TV,Wifi,Air conditioning,Pool,Kitchen,Room-darkening shades,Hot water kettle,Pets allowed,Hot water,Gym,Mini fridge,Elevator,Bed linens,Microwave,Cleaning products,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Clothing storage,Stove,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Bidet,Long term stays allowed,Cleaning before checkout,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Sun loungers,Rice maker,Bathtub",,FALSE,2,Moderate,PHP,0,0,85,4.69,4.8,4.7,4.7,4.9,4.9,4.7,4022,226985,30.9,1743.4,0.392,0,11,621.9,0,0,143,0,222,365,1823,101669,26,1447.6,0.778,0,20.3,1129.7,0,0,70,0,20,90
21126783,Family-friendly studio unit in One Oasis Cebu,Entire condo,entire_home,https://a0.muscache.com/im/pictures/1cf5184c-5d17-443c-b299-29f697a918c4.jpg,9,152290437,⁨Qbelcina1234⁩,,,FALSE,10.3273,123.9164,3,,2,1,FALSE,"Stove,TV,Washer,Smoke alarm,Wifi,Patio or balcony,Air conditioning,Kitchen,Essentials,Long term stays allowed,Hangers,Elevator,Microwave,Refrigerator,Dishes and silverware,Cooking basics",,FALSE,28,Moderate,PHP,,,1,,,,,,,,263,14671,13.7,773,0.052,0.053,0.7,40.2,0.7,41.2,19,9,346,365,86,4795,12.1,677.1,0.078,0.086,1,53.3,1.1,59.2,7,9,83,90
21269256,Eleanor (Solinea Studio in Cebu Business Park),Entire condo,entire_home,https://a0.muscache.com/im/pictures/7cc69edc-8087-43c6-a5cf-dc5f56ef6634.jpg,21,74204969,Vanessa,,,TRUE,10.3168,123.9041,2,,1,1,FALSE,"TV,Wifi,Air conditioning,Pool,Kitchen,Hot water,Gym,Elevator,Bed linens,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Stove,Washer,Smoke alarm,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace",,FALSE,7,Firm,PHP,25,0,130,4.8,4.9,5,4.7,4.9,4.9,4.8,7428,419587,29,1638.3,0.701,0.757,20.4,1149.6,22,1241.4,256,27,109,365,1527,85159,28.6,1593.8,0.589,0.841,17,946.2,24.2,1351.7,53,27,37,90
21286161,Studio Condo Unit @ Cebu City Horizons 101,Entire condo,entire_home,https://a0.muscache.com/im/pictures/e712d12b-8b89-43f5-8c5c-9ce5cdc0e044.jpg,23,154008117,Dea And Isabel,,,TRUE,10.3108,123.8975,2,1,1,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Hot water kettle,Portable fans,Hot water,Body soap,Conditioner,Mini fridge,Elevator,Bed linens,Laundromat nearby,Microwave,Cleaning products,Dishes and silverware,Paid parking on premises,Smoke alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Dining table,Toaster,Rice maker",FALSE,FALSE,2,Moderate,PHP,6,0,88,4.86,5,5,4.9,5,4.9,4.9,579,33069,25.9,1461.5,0.063,0.078,1.6,90.6,2,111.7,23,69,342,365,167,9312,25.4,1418.3,0.078,0.14,1.9,103.5,3.3,186.2,7,40,83,90
21331097,Affordable cozy studio in Avida Towers IT Park,Entire condo,entire_home,https://a0.muscache.com/im/pictures/0dd70a27-d7c4-48a8-8b6c-529f339902a0.jpg,11,58593221,Jade & Arie,,,TRUE,10.3322,123.9071,3,1,2,1,FALSE,"TV,Wifi,Air conditioning,Pool,Kitchen,Hot water,Elevator,Bed linens,Microwave,Cleaning products,Refrigerator,Dishes and silverware,Heating,Cooking basics,Stove,Smoke alarm,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Private entrance",,FALSE,2,Moderate,PHP,8,0,318,4.8,4.8,4.9,4.7,4.9,5,4.8,6217,351418,25,1412.9,0.685,0,17,962.8,0,0,250,0,115,365,1652,92130,24.7,1376.9,0.744,0,18.4,1023.7,0,0,67,0,23,90
21420475,1 BR w/ Balcony + Netflix @ Horizons 101 Cebu City,Entire condo,entire_home,https://a0.muscache.com/im/pictures/c7bd85ae-a318-4df8-8ea5-4b2ed575c9f5.jpg,34,123993045,Lanieleth,155242459,Lanie And Arsell,FALSE,10.3103,123.8974,4,1,1,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water,Elevator,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Paid parking on premises,Stove,Single level home,Smoke alarm,Patio or balcony,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Iron",,FALSE,1,Firm,PHP,7,0,57,4.7,4.8,4.8,4.8,4.8,4.9,4.7,3060,172483,38.8,2190.3,0.216,0.26,8.4,472.6,10.1,567.4,79,61,286,365,539,30060,35.3,1970.6,0.167,0.211,6,334,7.6,423.4,15,19,75,90
21451972,1 BEDROOM SPACE WITH CENTRAL LOCATION IN CEBU CITY,Private room in home,private_room,https://a0.muscache.com/im/pictures/9717f758-5697-4c75-8fc9-393840ee16e1.jpg,7,4903834,Ryan Benson,,,FALSE,10.3194,123.8935,,,2,0,FALSE,"TV,Wifi,Air conditioning,Essentials,Free parking on premises,Private entrance,Lock on bedroom door,Hangers",,FALSE,1,Moderate,PHP,4,0,,,,,,,,,221,12324,19,1074.9,0.033,0,0.6,33.8,0,0,12,0,353,365,101,5632,17.3,966,0.067,0,1.1,62.6,0,0,6,0,84,90
21468260,300mbps fibr internet+netflix@ 21 Cebu I. T. Park,Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-21468260/original/fe44cefe-14e9-485b-a172-1896b3fe3033.jpeg,24,52370012,Jason,596642487,John Melvin,FALSE,10.3319,123.9069,4,,1,1,FALSE,"TV,Wifi,Air conditioning,Pool,Crib,Kitchen,Paid parking off premises,Hot water,Gym,Elevator,Microwave,Refrigerator,Dishes and silverware,Heating,Paid parking on premises,Stove,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron",,FALSE,2,Flexible,PHP,14,0,138,4.54,4.6,4.8,4.5,4.7,4.9,4.6,2962,169720,36.5,2060,0.222,0,8.1,465,0,0,81,0,284,365,68,3792,36.8,2054.2,0.022,0,0.8,42.1,0,0,2,0,88,90
21554186,Cosy Avida Towers Studio in IT Park,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/635582f3-7dd3-4753-81b1-81ab1b63980e.jpg,10,92573452,Phillip And Joan,103502517,Joan,TRUE,10.3321,123.9057,2,,1,1,FALSE,"TV,Wifi,Air conditioning,Pool,Kitchen,Room-darkening shades,Hot water kettle,Paid parking off premises,Ceiling fan,Hot water,Elevator,Bed linens,Microwave,Cleaning products,Refrigerator,Dishes and silverware,Clothing storage,Stove,Wine glasses,Smoke alarm,Exercise equipment,Shower gel,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Iron,Dedicated workspace,Freezer,Rice maker",,FALSE,2,Moderate,PHP,13,0,81,4.86,4.9,4.9,4.8,5,5,4.8,3355,189614,30.4,1717.4,0.307,0.339,9.2,519.5,10.2,574.6,112,35,253,365,431,24038,30,1672.6,0.167,0,4.8,267.1,0,0,15,0,75,90
21578880,"Top Floor Condo in Banilad (Wifi, Pool, Gym)",Entire condo,entire_home,https://a0.muscache.com/im/pictures/f8217863-be0b-48d9-bf1f-ff35ecaa7759.jpg,17,49289365,Vivien Elizabeth,188147220,Maria Princess,FALSE,10.3445,123.9154,2,,2,1,FALSE,"TV,Cable TV,Smoke alarm,Shower gel,Wifi,Air conditioning,Pool,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Cleaning before checkout,Hangers,Hot water,Gym,Elevator,Laundromat nearby,Refrigerator,Dishes and silverware",,FALSE,1,Moderate,PHP,20,0,35,4.63,4.7,4.9,4.6,4.9,4.8,4.8,997,57074,23.4,1319.1,0.115,0.13,2.7,156.4,3.1,177.2,42,43,323,365,20,1115,21.5,1201,0.011,0,0.2,12.4,0,0,1,0,89,90
21635061,Shabby Chic Studio Near IT Park w/ Fiber Internet,Entire condo,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-21635061/original/94f614eb-344d-4889-84c7-1f00f9666854.jpeg,61,137368176,Ted Ian,"88,036,241,576,226,700","Go Cozy Cebu: Your Personal Co-Host,Go Cozy Cohost",TRUE,10.3258,123.9105,2,1,1,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Room-darkening shades,Pets allowed,Hot water,Body soap,Mini fridge,Elevator,Bed linens,Extra pillows and blankets,Laundromat nearby,Microwave,Dishes and silverware,Paid parking on premises,Clothing storage,Stove,Smoke alarm,Carbon monoxide alarm,Patio or balcony,Fire extinguisher,Luggage dropoff allowed,Bidet,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Cleaning before checkout,Hangers,Hair dryer,Iron,Dedicated workspace,Private entrance,Rice maker",,FALSE,1,Moderate,PHP,12,0,88,4.84,4.9,4.9,4.8,4.9,4.8,4.8,3715,208910,27.4,1546.2,0.37,0.449,10.2,572.4,12.3,694.1,135,64,230,365,634,35360,24.2,1348.4,0.289,1,7,392.9,24.4,1360,26,64,64,90
21651599,SPACIOUS 1BR 44sqm STUDIO UNIT near AYALA MALL,Entire condo,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-21651599/original/8deafcab-5a12-49f3-8eea-965314a58ae7.jpeg,22,157590319,Mariecris,,,FALSE,10.3183,123.9073,2,1,1,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Hot water,Body soap,Elevator,Bed linens,Ethernet connection,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Clothing storage,Stove,Smoke alarm,Patio or balcony,Fire extinguisher,Essentials,Long term stays allowed,Safe,Shampoo,Lock on bedroom door,Hangers,Dining table,Hair dryer,Iron",,FALSE,7,Firm,PHP,8,0,82,4.65,4.7,4.8,4.5,4.6,4.8,4.7,5421,308235,32,1805.6,0.466,0.565,14.9,844.5,18,1024,170,64,195,365,1448,80758,31.4,1751.2,0.511,0,16.1,897.3,0,0,46,0,44,90
21703592,St. Mark Hotel Apartment 701,Private room in serviced apartment,private_room,https://a0.muscache.com/im/pictures/fec636ca-323a-41af-912b-485859a78489.jpg,6,157111409,Gieselle,494206298,Christine Joy,FALSE,10.3127,123.8971,5,2,3,2,FALSE,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Room-darkening shades,Hot water kettle,Paid parking off premises,Elevator,Bed linens,Laundromat nearby,Outdoor furniture,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Clothing storage,Stove,Smoke alarm,Shower gel,Patio or balcony,Fire extinguisher,Luggage dropoff allowed,Bidet,Essentials,Long term stays allowed,Safe,Shampoo,Lock on bedroom door,Cleaning before checkout,Hangers,Dining table,Iron,Freezer,Rice maker,Bathtub",TRUE,,2,Firm,PHP,0,0,12,4.33,4.7,4.8,4.8,4.8,4.8,4.5,4265,242616,106.7,6027.2,0.107,0.114,11.7,664.7,12.5,709.4,39,23,326,365,0,0,104.1,5803.8,0,0,0,0,0,0,0,0,90,90
21723272,4BR PENTHOUSE APARTMENT WITH VIEWS OF THE CITY,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-21723272/original/fade59d6-1dca-40b0-a6fe-dd9d0885e266.jpeg,19,37145706,Gerald,,,TRUE,10.3283,123.9082,12,4,5,4.5,FALSE,"TV,Wifi,Air conditioning,Kitchen,Smoking allowed,Hot water,Elevator,Bed linens,Microwave,Refrigerator,Dishes and silverware,Stove,Single level home,Smoke alarm,Patio or balcony,Luggage dropoff allowed,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace",,FALSE,2,Strict,PHP,22,0,134,4.66,4.6,4.9,4.4,4.9,4.8,4.6,33034,1863675,170.9,9641.5,0.589,0,90.5,5106,0,0,215,0,150,365,6753,376618,160.1,8930.1,0.467,0,75,4184.6,0,0,42,0,48,90
21793550,1 Bedroom Condo Unit @ Avida Towers Cebu,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjE3OTM1NTA%3D/original/b68c77b9-0b3a-4728-9786-1b469a3e98c5.jpeg,9,158652774,Rena,,,FALSE,10.3316,123.9068,2,1,1,1,FALSE,"TV,Cable TV,Smoke alarm,Wifi,Air conditioning,Pool,Fire extinguisher,Kitchen,Essentials,Long term stays allowed,Paid parking off premises,Lock on bedroom door,Hangers,Hot water,Elevator,Bed linens,Extra pillows and blankets,Private entrance,Heating,Paid parking on premises",,FALSE,3,Moderate,PHP,25,8,17,4.53,4.7,4.7,4.5,4.7,4.9,4.4,1071,62203,34.9,1969.3,0.077,0.117,2.9,170.4,4.5,259.2,28,125,337,365,0,0,33,1837.9,0,0,0,0,0,0,0,17,90,90
21827146,"Myra's Bedsit 5@Horizons101 Condominium, Cebu City",Entire condo,entire_home,https://a0.muscache.com/im/pictures/e1402847-9197-495f-b868-abb06c1d5e7b.jpg,34,54799906,Myra,"658,728,328,708,880,000","Marga,Devs",FALSE,10.3109,123.8964,4,,1,1,FALSE,"TV,Wifi,Air conditioning,Pool,Kitchen,Paid parking off premises,Hot water,Body soap,Mini fridge,Elevator,Bed linens,Microwave,Dishes and silverware,Cooking basics,Paid parking on premises,Wine glasses,Smoke alarm,Fire extinguisher,Bidet,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Toaster,Rice maker",,FALSE,1,Strict,PHP,9,0,165,4.75,4.8,4.8,4.8,4.8,4.8,4.8,608,35045,28.2,1589.7,0.058,0,1.7,96,0,0,21,0,344,365,32,1785,27.1,1510,0.011,0,0.4,19.8,0,0,1,0,89,90
21833233,Myra’s Bedsit 6@Horizons 101 Condominium Cebu City,Entire condo,entire_home,https://a0.muscache.com/im/pictures/d20c0efd-eba3-4e9d-97ed-03c167a543f4.jpg,33,54799906,Myra,658728328,Marga,FALSE,10.3108,123.8968,4,,1,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water,Elevator,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Stove,Smoke alarm,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron",TRUE,FALSE,1,Strict,PHP,6,0,182,4.77,4.8,4.8,4.8,4.8,4.9,4.8,1491,84028,27.5,1550,0.151,0.185,4.1,230.2,5,282.9,55,68,310,365,418,23314,27.6,1538.1,0.167,0,4.6,259,0,0,15,0,75,90
21868058,Cebu IT Park Avida Towers Cebu| Studio | City View,Entire condo,entire_home,https://a0.muscache.com/im/pictures/36ae8ae8-61e0-46d2-a52d-3990e8602b24.jpg,32,159515986,Mark And Mae,53964328,Armida And Kris,FALSE,10.3319,123.9051,2,1,1,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Paid parking off premises,Hot water,Gym,Body soap,Elevator,Bed linens,Extra pillows and blankets,Laundromat nearby,Microwave,Cleaning products,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Paid parking on premises,Stove,Smoke alarm,Fire extinguisher,Bidet,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Dining table",TRUE,FALSE,10,Strict,PHP,18,0,18,4.56,4.8,4.6,4.5,4.8,4.9,4.6,267,15414,23.7,1336.4,0.033,0,0.7,42.2,0,0,12,0,353,365,0,0,24,1339.1,0,0,0,0,0,0,0,0,90,90
21948312,Sunny 2br condo in SRP | Near NuSTAR & SM Seaside,Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-21948312/original/28330d53-e2f7-4eb2-87b1-94d945e55c98.jpeg,48,17529443,Chloe,537826249,Jonny,TRUE,10.2702,123.8732,4,2,3,1,FALSE,"TV,Wifi,Air conditioning,Pool,Hot water kettle,Books and reading material,Portable fans,Ceiling fan,Gym,Resort access,Elevator,Laundromat nearby,Outdoor furniture,Cleaning products,Paid parking on premises,Clothing storage,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Bidet,Hangers,Iron,Dedicated workspace,Private entrance,Rice maker,Children’s books and toys,Hot water,Outdoor shower,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Single level home,Exercise equipment,Patio or balcony,Backyard,Safe,Children's playroom,Dining table,Outdoor playground,Sun loungers",,FALSE,2,Moderate,PHP,18,0,26,4.73,4.8,4.9,4.8,4.8,4.8,4.8,10715,602024,45.7,2577.9,0.638,0,29.4,1649.4,0,0,233,0,132,365,3810,212484,46,2563.6,0.911,0,42.3,2360.9,0,0,82,0,8,90
